OverallQual,GarageCars,GrLivArea,1stFlrSF,TotalBsmtSF,GarageArea,ExterQual,FullBath,BsmtQual,YearBuilt,YearRemodAdd,TotRmsAbvGrd,Fireplaces,2ndFlrSF,KitchenQual,BsmtFinSF1,LotArea,CentralAir,MasVnrArea,Foundation,BedroomAbvGr,MSZoning,BsmtFullBath,OverallCond,WoodDeckSF,GarageType,HalfBath,SaleType,LotShape,Neighborhood,MSSubClass,LandSlope,BsmtExposure,SaleCondition,GarageYrBlt,LandContour,Fence,OpenPorchSF,LotFrontage,BsmtUnfSF,SalePrice
7,3,1689,1689,1689,954,1,2,1,2007,2007,7,0,0,1,0,9849,1,0.0,1,3,1,0,6,0,1,0,2,1,6,20,1,4,3,2007.0,1,2,56,83.0,1689,248328
7,2,1173,1173,1053,528,2,2,1,1974,1974,6,2,0,1,885,10625,1,81.0,2,3,1,1,6,0,1,0,1,1,7,85,1,2,6,1974.0,1,2,120,85.0,0,170000
10,3,2076,2076,2076,850,3,2,3,2006,2006,7,1,0,3,1386,13891,1,81.0,1,2,1,1,5,216,1,1,2,1,11,20,1,2,3,2006.0,1,2,229,107.0,690,465000
8,2,1517,792,792,400,2,1,1,1929,1950,7,2,725,1,0,11435,1,0.0,1,3,1,0,7,0,2,0,1,2,3,70,2,1,1,1931.0,4,2,0,107.0,792,230000
6,2,1868,1140,585,477,2,3,1,1984,2003,7,1,728,2,0,12090,1,74.0,2,3,1,0,7,268,3,1,1,1,7,80,1,1,2,1984.0,1,2,112,78.0,585,178000
7,2,1553,756,756,615,1,2,1,2005,2006,6,0,797,1,0,8125,1,0.0,1,3,4,0,5,0,1,1,2,1,6,60,1,1,3,2005.0,1,2,45,65.0,756,186500
6,3,1034,1034,1012,888,2,1,2,1976,1976,6,0,0,2,539,12328,1,335.0,2,3,1,1,5,0,1,0,1,2,5,80,1,4,1,1976.0,1,2,0,65.0,473,169900
6,2,2058,1134,735,396,2,1,1,1917,1950,8,1,924,2,319,9600,2,0.0,3,3,2,0,5,0,2,1,1,1,8,75,1,1,1,1950.0,1,2,0,60.0,416,129500
5,1,988,988,876,276,2,1,2,1950,1950,6,0,0,2,534,7200,1,0.0,2,3,1,0,7,0,1,0,1,1,12,20,1,1,1,1950.0,1,2,80,60.0,246,119000
7,2,2110,2110,2110,522,1,2,2,1968,1968,8,2,0,3,1065,11160,1,0.0,2,3,1,1,5,0,1,1,1,1,12,20,1,1,1,1968.0,1,2,0,93.0,1045,244000
7,2,1405,1405,1405,478,1,2,1,2003,2003,6,1,0,1,0,3136,1,163.0,1,2,1,0,5,148,1,0,1,2,11,120,1,1,1,2003.0,1,2,36,93.0,1405,171750
5,1,874,874,864,288,2,1,2,1968,1968,5,0,0,2,510,9858,1,0.0,2,3,1,1,6,33,1,0,1,1,5,20,1,1,1,1968.0,1,3,0,62.0,354,130000
7,2,2167,1516,1192,518,1,2,2,1974,2003,9,2,651,1,125,17542,1,0.0,2,3,1,1,7,220,1,1,1,2,2,60,1,2,1,1974.0,1,2,47,62.0,36,294000
7,2,1656,760,746,397,1,2,1,2003,2004,7,1,896,1,0,6931,1,92.0,1,3,1,0,5,178,3,1,1,1,16,60,1,1,1,2003.0,1,2,128,60.0,746,165400
6,1,1367,959,884,560,2,1,2,1931,1950,6,1,408,2,425,6240,1,0.0,3,3,2,0,6,0,2,0,1,1,9,50,1,1,1,1978.0,1,2,0,52.0,459,127500
8,2,1987,1987,1986,691,1,2,1,1994,1994,7,1,0,1,1314,14303,1,554.0,1,2,1,1,5,262,1,0,1,2,4,20,1,2,1,1994.0,1,2,36,91.0,672,301500
5,0,864,864,864,0,2,1,4,1922,1950,4,0,0,2,0,4060,1,0.0,1,2,1,0,8,0,1,0,1,1,16,30,1,1,1,1994.0,1,2,96,56.0,864,99900
7,2,1166,1166,856,400,1,2,1,2005,2005,5,0,0,1,655,9587,1,182.0,1,2,1,1,5,212,1,0,1,2,18,80,1,2,1,2005.0,1,2,0,59.0,201,190000
6,2,1054,1054,1054,460,2,1,1,1969,1969,6,0,0,2,602,9750,1,0.0,2,3,1,1,8,180,1,1,1,1,12,20,1,1,1,1969.0,1,2,0,65.0,14,151000
6,2,1675,892,841,502,2,2,1,1999,1999,7,1,783,2,0,24682,1,0.0,1,3,1,0,5,0,3,1,1,4,18,60,1,1,1,1999.0,1,2,103,65.0,841,181000
5,1,1050,1050,1050,338,2,1,2,1956,1956,5,0,0,2,504,9600,1,0.0,2,2,1,0,6,0,1,0,1,1,12,20,1,1,1,1956.0,1,2,0,80.0,546,128900
4,1,1788,1104,1104,304,2,1,2,1957,1989,8,2,684,2,0,11250,1,0.0,2,5,1,1,5,120,1,0,1,1,20,50,1,4,1,1957.0,1,2,0,80.0,1104,161500
6,2,1824,1060,764,520,2,1,2,1919,1950,8,1,764,2,0,13515,1,0.0,1,3,1,0,6,0,2,0,1,1,9,70,1,1,1,1940.0,1,4,0,60.0,764,180500
6,2,1337,1337,1405,511,1,2,1,1998,1999,5,0,0,1,266,4060,1,0.0,1,2,5,1,5,144,1,0,3,1,12,120,1,1,2,1998.0,1,4,68,34.0,1139,181000
7,2,1452,713,691,506,1,2,1,1999,1999,6,0,739,1,450,3735,1,218.0,1,3,4,1,5,0,2,1,1,1,6,160,1,1,1,1999.0,1,4,34,35.0,241,183900
7,1,1889,964,925,308,4,1,2,1910,1950,9,1,925,2,0,10120,2,0.0,2,4,2,0,4,0,2,1,1,2,8,190,1,1,1,1960.0,2,2,0,60.0,925,122000
9,3,2018,2018,2002,746,3,2,3,2008,2009,10,1,0,3,0,13214,1,0.0,1,3,1,0,5,144,1,0,1,2,17,20,1,2,1,2009.0,4,2,76,89.0,2002,378500
8,3,3447,1968,728,1014,2,3,2,1935,1997,11,2,1479,1,192,14100,1,632.0,2,4,1,0,9,314,3,1,1,2,3,50,2,3,1,1982.0,1,3,12,89.0,536,381000
5,1,1524,874,874,315,2,1,2,1958,1958,7,0,650,2,460,11344,1,180.0,2,3,1,0,5,0,1,1,1,1,12,50,1,1,1,1958.0,1,3,0,78.0,414,144000
7,2,1524,1332,1332,586,1,0,1,1979,1979,4,1,192,1,1258,23595,1,0.0,1,0,1,2,6,268,1,1,1,1,20,40,3,2,1,1979.0,3,3,0,78.0,74,260000
6,2,1489,1489,1489,462,2,2,2,1968,1968,7,1,0,1,0,9156,1,0.0,2,3,1,0,7,0,1,0,1,2,7,20,1,1,1,1968.0,1,3,0,78.0,1489,185750
5,1,935,935,935,288,2,1,2,1965,1965,5,0,0,2,560,13526,1,114.0,2,3,1,1,6,180,1,0,1,2,10,20,1,1,1,1965.0,1,2,0,78.0,0,137000
6,1,1357,1357,1019,312,2,1,2,1959,2006,5,1,0,3,719,11512,1,84.0,2,2,1,1,7,0,5,0,1,2,16,80,1,4,1,1959.0,1,4,0,124.0,300,177000
5,2,1250,661,661,552,2,2,2,1910,2003,8,1,589,2,0,5362,1,0.0,1,3,1,0,6,242,2,0,1,1,3,50,1,1,1,1985.0,1,4,0,53.0,661,139000
5,2,1920,928,928,400,2,2,2,1948,1950,10,0,992,2,220,11345,1,567.0,2,4,1,0,5,0,2,0,1,1,12,90,1,1,1,1948.0,1,4,0,95.0,708,137000
6,2,1395,735,723,497,2,1,2,1972,1972,6,1,660,2,593,12936,1,0.0,2,3,1,0,6,294,1,1,1,2,7,60,1,1,1,1972.0,1,4,116,95.0,130,162000
6,2,1724,1724,1680,480,2,1,1,1967,1976,7,1,0,2,528,17871,1,359.0,2,3,1,1,5,0,1,1,1,2,7,80,1,4,1,1967.0,1,4,0,95.0,1152,197900
8,2,2031,1128,1128,577,1,2,1,2002,2002,7,1,903,1,804,9473,1,359.0,1,3,1,1,5,0,1,1,1,1,1,60,1,1,1,2002.0,1,4,211,75.0,324,237000
4,2,1128,698,698,528,2,1,2,1920,1950,6,0,430,2,0,7500,1,0.0,2,2,3,0,4,30,2,0,3,1,14,50,1,1,2,1980.0,1,4,0,60.0,698,68400
7,2,1573,1573,1573,544,1,2,1,2002,2002,6,0,0,1,788,9808,1,110.0,1,3,1,1,5,0,1,0,1,2,1,20,1,1,1,2002.0,1,4,72,67.0,785,227000
7,2,1339,1339,1309,484,2,2,1,1990,1990,6,1,0,2,1053,8049,1,54.0,2,2,1,1,5,0,1,0,1,2,17,20,1,1,1,1990.0,1,4,58,50.0,256,180000
5,2,1040,1040,1040,484,2,2,1,1977,2008,5,0,0,1,532,8800,1,0.0,2,3,1,0,7,0,2,0,1,2,1,20,1,3,1,1977.0,1,4,0,61.0,364,150500
6,0,1824,912,912,0,2,2,2,1971,1971,8,0,912,2,0,9400,1,0.0,2,4,1,0,5,128,2,2,1,1,5,90,1,4,1,1977.0,3,4,0,94.0,912,139000
6,1,2447,1699,804,336,2,2,2,1919,1990,10,1,748,1,0,9638,1,0.0,1,4,1,0,7,272,2,0,1,1,24,50,1,1,1,1969.0,1,4,0,50.0,804,169000
6,1,1412,825,780,280,2,1,2,1939,1950,6,1,587,2,0,6000,1,0.0,2,4,2,0,6,45,2,0,1,1,9,50,1,1,1,1939.0,1,4,0,50.0,780,132500
6,2,1328,1328,1328,528,2,1,2,1963,1963,6,2,0,2,569,9790,1,451.0,2,3,1,1,5,0,1,1,1,1,7,20,1,1,1,1963.0,1,4,26,50.0,678,143000
5,2,1582,1582,1624,390,2,2,2,1964,1964,7,0,0,2,812,36500,1,621.0,2,4,1,0,5,168,1,0,1,2,20,20,2,4,1,1964.0,3,4,198,50.0,812,190000
8,2,1659,1659,1501,499,1,2,1,2000,2000,5,1,0,3,1158,5664,1,0.0,1,2,1,1,5,212,1,0,1,2,19,120,1,1,1,2000.0,1,4,59,40.0,343,278000
8,3,1970,1120,1085,753,1,2,1,2006,2006,8,1,850,3,0,11065,1,788.0,1,3,1,0,5,177,3,1,2,2,11,60,1,3,3,2006.0,1,4,74,86.0,1085,281000
5,2,1152,1152,1152,484,2,1,2,1964,1964,6,1,0,2,1014,14112,1,86.0,1,3,1,1,7,227,1,0,1,2,12,80,1,4,1,1964.0,1,4,0,86.0,138,180500
5,1,1302,630,630,264,2,2,2,1972,1972,6,0,672,2,231,1680,1,268.0,2,3,2,0,7,185,2,1,1,1,23,160,1,1,1,1972.0,1,4,0,21.0,399,119500
5,1,2372,1378,994,432,2,2,2,1892,1965,11,0,994,2,0,6600,2,0.0,6,4,2,0,4,0,1,0,1,1,8,70,1,1,1,1985.0,1,4,287,60.0,994,107500
7,2,1664,832,832,528,2,2,1,1976,1976,8,1,832,2,194,10140,1,0.0,1,4,1,0,5,0,1,1,1,1,7,60,1,1,1,1976.0,1,3,28,78.0,638,162900
5,2,864,864,864,572,2,1,2,1955,1990,5,0,0,2,167,8172,1,0.0,2,2,1,1,7,0,2,0,1,1,16,20,1,1,1,1957.0,1,3,0,60.0,697,115000
5,1,1052,1052,1052,288,2,1,2,1968,1968,5,0,0,2,1016,8400,1,168.0,2,3,1,1,5,356,1,1,1,1,12,20,1,4,1,1968.0,1,3,0,70.0,36,138500
5,2,1128,1128,1120,525,2,2,2,1963,1963,6,0,0,2,776,8700,1,148.0,2,3,1,1,6,192,1,0,1,1,12,20,1,3,1,1963.0,1,2,20,80.0,344,155000
6,2,1072,1072,547,525,2,2,1,2005,2006,5,0,0,2,547,3675,1,82.0,1,2,2,1,5,0,5,0,2,1,16,180,1,2,3,2005.0,1,2,44,35.0,0,140000
5,1,1246,1246,1246,305,2,1,2,1959,1994,6,0,0,1,340,7500,1,0.0,2,3,1,1,7,218,1,1,1,1,12,20,1,1,1,1959.0,1,4,0,75.0,0,154000
7,2,1983,1005,978,490,1,2,1,1999,1999,9,1,978,1,694,10762,1,344.0,1,3,1,0,5,0,1,1,1,2,18,60,1,1,1,1999.0,1,4,0,75.0,284,225000
6,1,1494,753,771,213,2,1,2,1942,1950,7,2,741,1,547,7500,1,0.0,2,3,1,0,7,0,1,0,1,2,3,70,1,1,1,1942.0,2,4,0,75.0,224,177500
8,3,2526,1203,1165,844,1,2,1,1994,1994,8,1,1323,1,740,10120,1,391.0,1,4,1,1,5,309,1,1,1,1,4,60,1,1,1,1994.0,1,4,78,92.0,425,290000
7,3,1616,1616,1616,834,1,2,1,2005,2005,7,0,0,1,0,8688,1,228.0,1,3,1,0,5,208,1,0,1,1,6,20,1,4,1,2005.0,1,4,59,73.0,1616,232000
7,2,1708,976,976,380,1,2,1,2004,2004,7,0,732,1,0,3363,1,117.0,1,3,2,0,5,0,2,0,1,1,16,160,1,1,1,2004.0,1,4,40,32.0,976,130000
9,2,1652,1652,1652,840,1,2,3,2006,2007,6,2,0,3,1572,13173,1,300.0,1,2,1,1,5,404,1,0,1,2,11,20,1,1,1,2006.0,1,4,102,108.0,80,325000
7,2,1368,1368,1368,474,1,2,1,2005,2006,6,1,0,1,0,6955,1,94.0,1,2,1,0,5,132,1,0,2,2,11,120,1,1,3,2005.0,1,4,35,48.0,1368,202500
5,2,990,990,990,480,2,1,1,1994,1995,5,0,0,2,746,8072,1,0.0,1,3,1,1,5,0,2,0,1,1,1,20,1,1,1,2000.0,1,4,64,60.0,244,138000
5,2,1122,1122,924,528,2,1,2,1948,2005,6,0,0,1,144,12000,1,0.0,2,2,2,1,7,0,1,0,1,1,8,20,1,1,1,1948.0,1,3,36,100.0,172,147000
6,2,1294,1294,1278,496,2,2,1,1991,1991,6,0,0,1,1200,7153,1,88.0,2,3,1,1,5,112,1,0,1,1,13,20,1,1,1,1991.0,1,3,51,100.0,78,179200
7,2,1902,1902,1902,567,1,2,1,1959,2002,7,2,0,3,1406,17500,1,0.0,1,3,1,1,8,0,1,0,1,1,3,20,1,4,1,1959.0,1,3,207,100.0,496,335000
7,2,1274,1274,1274,508,1,2,1,2005,2007,6,0,0,1,925,8814,1,80.0,1,3,1,1,5,264,1,0,2,1,1,20,1,1,3,2005.0,1,3,98,68.0,349,203000
8,2,2810,1453,1453,750,1,2,3,1990,1990,9,1,1357,1,482,9572,1,336.0,1,4,1,0,5,500,1,1,1,2,4,60,1,1,1,1990.0,1,3,0,68.0,971,302000
9,3,2599,1422,1393,779,1,2,1,1999,1999,10,1,1177,1,0,14774,1,165.0,1,4,1,0,5,668,3,1,1,2,4,60,1,1,1,1999.0,1,3,30,108.0,1393,333168
4,1,948,948,948,280,2,1,2,1954,1954,5,1,0,2,732,8190,1,0.0,2,3,1,1,6,0,2,0,1,1,16,20,1,1,1,1956.0,1,3,36,60.0,216,119000
6,2,2112,1092,952,576,2,2,4,1969,1969,9,2,1020,2,500,11075,1,0.0,2,4,1,0,5,280,1,1,1,1,12,60,1,3,1,1969.0,1,3,0,85.0,176,206900
8,3,1630,1630,1622,860,1,2,3,2008,2008,8,1,0,3,0,10226,1,270.0,1,3,1,1,5,172,1,0,1,2,1,20,1,2,1,2008.0,1,3,42,61.0,1622,295493
7,2,1352,1352,1352,466,1,2,3,2006,2007,5,1,0,1,0,4230,1,0.0,1,2,4,0,5,0,1,0,2,1,6,120,1,1,3,2006.0,1,3,241,47.0,1352,208900
8,3,1787,1787,1753,748,1,2,1,2001,2002,7,1,0,1,0,14781,1,178.0,1,3,1,0,5,198,1,0,1,3,1,20,1,2,1,2001.0,1,3,150,47.0,1753,275000
4,1,948,948,864,248,2,1,2,1954,1954,5,0,0,2,492,10215,1,132.0,1,3,1,0,5,0,1,0,1,1,16,20,1,1,1,1954.0,2,3,0,75.0,372,111000
6,2,1478,1478,1478,442,2,1,2,1957,1957,6,2,0,2,189,8400,1,0.0,2,3,1,1,3,114,1,1,1,1,12,20,1,1,1,1957.0,1,3,0,70.0,628,156500
3,1,720,720,0,287,2,1,2,1949,1950,4,0,0,2,0,6627,2,0.0,2,2,1,0,6,0,2,0,1,2,9,20,1,1,1,1955.0,1,3,0,70.0,0,72500
7,2,1923,1061,750,564,1,2,1,1992,1992,8,1,862,1,674,10186,1,0.0,1,3,1,1,5,240,1,1,1,2,4,60,1,1,1,1992.0,1,3,39,107.0,76,190000
4,0,708,708,420,0,4,1,2,1940,1950,5,0,0,4,280,5330,1,0.0,2,2,1,0,7,164,1,0,1,1,9,30,1,1,1,1992.0,4,3,0,50.0,140,82500
8,3,1795,1795,1795,895,1,2,3,2006,2007,7,1,0,1,0,9986,1,428.0,1,2,1,0,5,0,1,0,2,1,6,20,1,4,3,2007.0,1,3,49,75.0,1795,147000
4,0,796,796,796,0,2,1,2,1922,1950,5,0,0,2,0,3636,2,0.0,3,2,2,0,4,0,1,0,1,1,14,30,1,1,1,2007.0,1,2,0,40.0,796,55000
3,0,774,774,544,0,2,1,2,1931,2006,6,0,0,1,544,4270,1,0.0,3,3,5,0,6,0,1,0,1,1,16,30,2,1,1,2007.0,2,2,0,70.0,0,79000
5,1,816,816,816,264,1,1,2,1982,2008,5,1,0,1,641,6600,1,0.0,2,3,1,0,9,0,1,0,1,1,5,20,1,1,1,1982.0,1,2,0,60.0,175,130500
6,2,2792,1584,1510,520,1,2,1,1920,1950,8,2,1208,2,493,10440,1,0.0,3,5,2,0,7,0,2,0,1,1,8,50,1,1,1,1920.0,1,2,547,60.0,1017,256000
7,2,1632,955,935,462,2,2,1,1998,1998,8,1,677,2,0,9084,1,0.0,1,3,1,0,5,0,1,1,1,2,18,60,1,1,1,1998.0,1,2,28,63.0,935,176500
8,3,1588,1588,1588,825,1,2,1,2006,2006,7,1,0,1,0,10000,1,410.0,1,3,1,0,5,144,1,0,1,1,6,20,1,4,1,2006.0,1,2,45,85.0,1588,227000
5,2,954,954,911,576,2,1,2,1976,1976,6,0,0,2,483,10780,1,0.0,2,3,1,0,5,0,2,0,1,2,1,80,1,4,1,1976.0,1,2,0,55.0,428,132500
4,1,816,816,816,288,2,1,2,1938,1958,3,1,0,2,690,8877,1,0.0,2,2,1,1,6,0,2,0,1,1,16,20,2,3,1,1958.0,1,2,0,67.0,126,100000
5,1,1360,803,803,297,2,1,2,1938,1995,6,0,557,1,0,7200,1,0.0,2,2,2,0,6,0,2,1,1,1,14,50,1,1,1,1951.0,1,2,65,60.0,803,125500
5,2,1365,765,765,440,2,1,2,1970,1970,7,0,600,2,765,2368,1,312.0,2,3,2,0,6,0,1,1,1,1,23,160,1,1,1,1970.0,1,2,36,24.0,0,125000
6,2,1334,1334,1350,630,2,2,1,1977,1977,6,1,0,2,686,9650,1,360.0,2,2,1,0,5,0,1,0,1,1,7,20,1,1,1,1977.0,1,2,16,80.0,664,167900
5,2,1656,1656,1656,506,2,2,2,1973,1973,8,0,0,2,0,9246,1,564.0,2,4,1,0,5,0,2,0,1,2,7,90,1,1,1,1973.0,1,2,211,87.0,1656,135000
4,0,693,693,693,0,2,1,2,1941,1950,4,0,0,4,0,4118,2,0.0,2,2,2,0,4,0,2,0,1,2,8,30,2,1,1,1973.0,2,2,20,153.0,693,52500
7,2,1861,920,916,492,1,2,1,2002,2002,8,0,941,1,700,13450,1,0.0,1,3,1,1,5,146,3,1,1,2,1,60,1,1,1,2002.0,1,2,91,95.0,216,200000
5,1,864,864,864,288,2,1,2,1972,1972,5,0,0,2,360,9560,1,0.0,2,3,1,0,7,0,1,0,1,2,1,20,1,3,1,1972.0,1,2,0,120.0,504,128500
4,4,872,872,858,480,2,1,2,1971,1971,5,0,0,2,0,8294,1,0.0,2,3,1,0,5,0,2,0,1,1,12,20,1,1,1,1974.0,1,3,0,70.0,858,123000
6,2,1114,1114,1114,576,2,1,1,2003,2004,6,0,0,1,814,13695,1,0.0,1,3,1,1,5,0,2,0,1,1,13,20,1,1,1,2004.0,1,3,78,66.0,300,155000
8,2,2169,1284,1284,647,1,2,1,2002,2002,7,1,885,1,0,9375,1,149.0,1,3,1,0,5,192,1,1,1,1,1,60,1,1,1,2002.0,1,3,87,66.0,1284,228500
6,2,1913,1172,896,342,2,1,2,1928,1950,9,1,741,2,0,7558,1,0.0,3,3,1,0,6,0,2,1,1,1,3,50,1,1,1,1929.0,2,3,0,57.0,896,177000
7,2,1456,728,728,440,1,2,1,2006,2006,8,1,728,1,0,11103,1,0.0,1,3,1,0,5,0,1,1,2,2,1,60,1,1,3,2006.0,1,3,0,85.0,728,155835
4,1,960,960,960,308,2,1,2,1920,1950,5,0,0,4,250,6000,1,0.0,1,2,2,0,4,0,2,0,1,1,8,30,1,1,1,1997.0,1,3,0,50.0,710,108500
7,2,2156,2156,1568,508,2,2,2,1968,2003,9,1,0,2,297,20781,1,0.0,2,3,1,0,7,0,1,0,1,3,7,20,1,1,1,1968.0,1,3,80,50.0,1203,262500
8,3,1776,1776,1732,712,1,2,3,2006,2007,7,1,0,1,80,15306,1,100.0,1,3,1,1,5,0,1,0,2,2,17,20,1,2,3,2006.0,4,3,0,93.0,1652,283463
7,2,1494,1494,1482,514,1,2,1,1998,1998,5,1,0,1,1443,16196,1,0.0,1,3,1,1,5,402,1,0,1,4,13,20,1,2,1,1998.0,3,3,25,93.0,39,215000
8,0,2358,938,684,0,2,2,2,1872,1987,8,0,1215,2,259,5250,2,0.0,3,4,2,0,5,0,1,0,1,1,8,70,1,1,1,1998.0,1,3,54,50.0,425,122000
5,4,2634,1338,1248,968,2,2,2,1969,1969,12,0,1296,2,500,11643,1,368.0,2,6,1,1,5,0,2,2,1,1,12,90,1,1,1,1969.0,1,3,0,91.0,748,200000
6,2,1716,858,858,490,2,1,2,1962,1962,8,1,858,2,319,9247,1,318.0,2,4,1,0,6,0,1,1,1,2,12,60,1,1,1,1962.0,1,3,84,70.0,539,171000
6,2,1176,786,698,624,1,1,2,1937,2000,4,0,390,2,0,6000,1,0.0,3,2,2,0,9,210,2,0,1,1,9,50,1,1,1,1999.0,1,3,0,50.0,698,134900
8,3,3238,2053,2033,666,1,2,1,1995,1996,9,1,1185,1,816,14720,1,579.0,1,4,1,1,5,283,1,1,1,2,4,50,1,4,1,1996.0,1,3,86,56.0,1217,410000
7,3,1865,992,992,839,1,2,1,2000,2000,7,1,873,1,735,10316,1,0.0,1,3,1,1,5,0,1,1,1,2,1,60,1,1,1,2000.0,1,3,184,56.0,257,235000
7,2,1920,1222,570,487,2,3,2,1968,1992,8,1,698,1,0,10192,1,143.0,2,4,1,0,6,0,1,0,1,2,7,80,1,1,1,1968.0,1,4,98,102.0,570,170000
5,1,892,892,864,264,2,1,2,1966,1966,5,0,0,2,340,9477,1,65.0,2,3,1,0,5,0,1,0,1,1,12,20,1,1,1,1966.0,1,3,0,102.0,524,110000
5,2,1078,1078,1078,500,2,1,2,1971,2008,6,1,0,2,734,12537,1,0.0,2,3,1,1,6,0,1,1,1,2,12,20,1,1,1,1971.0,1,3,0,102.0,344,149900
6,2,1573,769,756,440,1,2,1,2000,2000,5,0,804,1,378,2117,1,216.0,1,3,4,0,5,0,2,1,1,1,6,160,1,1,1,2000.0,1,3,32,102.0,378,177500
9,3,1980,1980,1980,770,1,2,3,2004,2005,8,1,0,3,1447,16737,1,66.0,1,3,1,1,5,194,1,0,1,1,11,20,1,4,1,2004.0,1,3,45,129.0,533,315000
5,2,2601,990,612,621,2,3,2,1921,1998,8,0,1611,2,0,9842,1,0.0,3,4,1,0,6,183,3,1,1,1,24,70,1,1,1,1998.0,1,3,0,51.0,612,189000
7,2,1530,1530,1530,430,1,2,3,2005,2005,7,1,0,1,1274,16158,1,16.0,1,3,1,1,5,168,1,0,1,2,19,20,2,4,1,2005.0,3,3,36,124.0,256,260000
4,1,1738,1281,715,368,2,2,2,1920,2007,7,1,457,2,0,12513,1,0.0,3,4,1,0,4,55,1,0,1,2,12,50,1,1,1,1920.0,1,3,0,124.0,715,104900
6,2,1412,616,616,432,2,2,1,2006,2007,6,1,796,1,0,8499,1,0.0,1,3,1,0,5,0,3,1,2,2,18,60,1,1,3,2007.0,1,3,36,73.0,616,156932
7,2,1200,520,600,480,1,2,1,2005,2005,4,0,600,1,0,3180,1,0.0,1,2,4,0,5,0,2,1,1,1,6,160,1,1,2,2005.0,1,3,166,30.0,600,144152
7,2,1674,814,814,663,1,2,1,2000,2000,7,0,860,1,533,7500,1,0.0,1,3,4,1,5,0,1,1,1,1,6,60,1,1,1,2000.0,1,3,96,30.0,281,216000
7,2,1790,882,873,588,1,2,1,1999,1999,7,0,908,1,633,9179,1,158.0,1,3,1,1,5,0,1,1,1,2,1,60,1,1,2,1999.0,1,3,88,68.0,240,193000
5,1,1475,925,757,336,2,2,2,1977,1977,6,1,550,2,548,2665,1,0.0,1,4,2,0,6,104,1,0,1,1,15,160,1,1,1,1977.0,1,3,26,41.0,36,127000
6,2,848,848,848,420,1,1,1,2003,2004,4,0,0,1,685,4435,1,170.0,1,1,2,1,5,140,1,0,1,1,1,120,1,4,1,2003.0,1,3,0,41.0,163,144000
8,2,1668,1668,1657,502,1,2,1,2003,2003,8,1,0,1,370,10635,1,171.0,1,3,1,1,5,0,1,0,1,3,1,20,1,4,1,2003.0,1,3,262,48.0,315,232000
4,1,1374,840,840,338,4,1,2,1920,1950,6,0,534,2,315,5400,1,0.0,1,2,1,0,6,0,2,0,1,1,8,50,1,1,1,1967.0,1,3,0,90.0,420,105000
6,1,1661,1661,992,377,2,1,2,1955,1996,8,1,0,1,831,9600,1,0.0,2,3,1,1,6,0,3,0,1,1,12,80,1,4,1,1955.0,1,2,28,80.0,161,165500
7,2,2097,1108,1108,583,2,2,1,1998,1998,8,1,989,1,975,9750,1,0.0,1,3,1,1,6,253,2,1,1,1,1,60,1,4,1,1998.0,1,2,170,75.0,133,274300
10,3,2633,2633,2633,804,3,2,3,2001,2002,8,2,0,3,1282,11400,1,705.0,1,2,1,1,5,314,1,1,1,1,4,20,1,2,1,2001.0,1,2,140,75.0,1351,466500
7,3,1958,1026,1026,936,1,2,1,2005,2005,9,1,932,1,0,10625,1,0.0,1,3,4,0,5,154,1,1,1,1,6,60,1,1,1,2005.0,1,2,210,85.0,1026,250000
8,3,1571,1571,1571,722,1,2,1,2007,2007,7,1,0,1,0,10991,1,80.0,1,3,1,0,5,100,1,0,2,2,17,20,1,2,3,2007.0,4,2,36,89.0,1571,239000
6,1,790,790,768,160,2,1,1,1930,1950,4,0,0,2,384,6292,2,0.0,3,2,1,0,5,0,2,0,1,1,24,30,1,3,1,1925.0,2,2,141,52.0,384,91000
5,2,1604,984,984,660,2,2,2,1941,1960,6,0,620,2,408,10998,1,0.0,2,3,1,0,5,0,2,0,1,1,16,50,1,1,1,1977.0,1,2,68,60.0,156,117000
6,1,987,483,483,264,2,1,2,1973,1973,5,0,504,2,309,1953,1,408.0,2,2,2,0,5,72,2,1,1,1,23,160,1,1,1,1973.0,1,2,0,21.0,174,83000
5,2,1394,754,384,400,2,2,1,2006,2007,7,0,640,1,0,9735,1,0.0,1,3,1,0,5,100,3,1,1,1,17,80,1,1,1,2007.0,1,2,0,73.0,384,167500
3,1,864,864,864,200,2,1,2,1914,1950,5,0,0,2,203,8212,2,0.0,3,2,1,1,3,0,2,0,1,1,16,30,1,1,1,1938.0,1,2,0,45.0,661,58500
6,2,2117,2117,1205,550,2,2,2,1970,1970,7,2,0,2,865,12925,1,0.0,2,4,1,0,7,0,1,1,1,2,12,20,1,3,1,1970.0,1,2,42,45.0,340,237500
7,2,1762,998,596,576,2,1,4,1920,1950,8,0,764,1,0,7200,1,0.0,3,4,2,1,7,36,2,1,1,1,8,70,1,1,1,1989.0,1,2,0,60.0,596,157000
5,2,1416,1416,816,576,2,2,2,1918,2007,7,0,0,1,0,25339,1,0.0,3,3,1,0,7,0,1,0,1,1,10,30,1,1,1,2007.0,1,2,0,60.0,816,112000
6,1,1258,698,560,280,2,1,2,1939,1950,6,0,560,2,204,9060,1,0.0,3,2,1,0,5,0,2,0,1,1,16,50,1,3,1,1939.0,1,2,0,60.0,356,105000
4,1,1154,796,796,240,2,1,2,1922,2007,7,0,358,1,735,5436,1,0.0,3,3,2,1,8,0,2,0,1,1,14,50,1,1,1,1922.0,1,2,96,40.0,61,125500
