OverallQual,GarageCars,GrLivArea,FullBath,1stFlrSF,BsmtQual,YearRemodAdd,TotalBsmtSF,BsmtFinSF1,ExterQual,2ndFlrSF,Fireplaces,TotRmsAbvGrd,KitchenQual,Foundation,BsmtFinType1,CentralAir,YearBuilt,GarageArea,HalfBath,BsmtFullBath,LotArea,BedroomAbvGr,Neighborhood,MSZoning,WoodDeckSF,MasVnrArea,OverallCond,LandSlope,LotFrontage,MSSubClass,BldgType,BsmtUnfSF,LotShape,GarageType,GarageFinish,RoofStyle,BsmtExposure,Id,Fence,SalePrice
5,1,954,1,954,4,1950,920,0,2,0,1,5,4,1,3,1,1938,240,0,0,6305,2,3,1,0,0.0,7,1,50.0,30,1,920,1,5,2,1,1,1035,2,119750
4,1,845,1,845,4,1957,0,0,2,0,0,5,2,5,3,2,1957,290,0,0,11500,3,16,1,186,0.0,3,1,50.0,20,1,0,2,2,2,1,1,1036,2,84000
9,3,1620,2,1620,3,2008,1620,1022,1,0,1,6,3,1,1,1,2007,912,0,1,12898,2,17,1,228,70.0,5,1,89.0,20,1,598,2,1,3,2,2,1037,2,315500
8,2,2263,2,1055,1,2002,1055,0,1,1208,1,7,1,1,3,1,2001,905,1,0,9240,3,1,1,0,396.0,5,1,89.0,60,1,1055,1,3,3,1,1,1038,2,287000
4,0,1344,1,798,2,2008,546,0,2,546,1,6,2,2,3,1,1970,0,1,0,1533,3,15,2,0,0.0,6,1,21.0,160,5,546,1,3,3,1,1,1039,2,97000
4,1,630,1,630,1,1970,630,509,2,0,0,3,2,2,1,1,1970,286,0,1,1477,1,15,2,0,0.0,4,1,21.0,180,4,121,1,1,2,1,4,1040,2,80000
5,2,1803,2,1803,2,2000,1134,168,2,0,1,8,2,2,4,1,1957,484,0,1,13125,3,10,1,0,67.0,4,1,88.0,20,1,284,1,1,1,1,1,1041,4,155000
6,2,1632,1,800,2,2000,800,400,2,832,0,7,1,2,1,1,1966,484,1,0,9130,4,7,1,0,252.0,8,1,88.0,60,1,336,1,1,2,2,1,1042,4,173000
6,2,1306,2,1306,1,2005,1306,900,1,0,1,5,1,1,2,1,2005,624,0,1,5381,1,11,1,170,135.0,5,1,34.0,120,5,406,2,1,1,1,4,1043,4,196000
7,2,2329,2,1532,1,1990,1475,1085,2,797,1,10,1,1,1,1,1990,514,1,1,11839,4,13,1,192,99.0,5,1,86.0,60,1,390,1,1,2,2,1,1044,4,262280
8,2,2524,2,2524,1,1981,2524,1104,1,0,1,9,1,1,2,1,1981,542,1,1,9600,4,7,1,474,0.0,5,1,80.0,20,1,1420,1,1,3,2,1,1045,2,278000
3,2,1733,2,1733,1,1955,0,0,2,0,1,8,2,5,2,1,1955,452,0,0,13680,4,16,1,0,0.0,5,1,80.0,20,1,0,2,1,2,2,1,1046,2,139600
9,3,2868,3,1992,3,2006,1992,240,1,876,1,11,3,1,1,1,2005,716,1,0,16056,4,19,1,214,208.0,5,1,85.0,60,1,1752,2,3,3,2,4,1047,2,556581
5,2,990,1,990,1,1995,990,686,2,0,0,5,2,1,1,1,1994,672,0,0,9245,3,1,1,0,0.0,5,1,57.0,20,1,304,3,2,2,1,1,1048,2,145000
5,2,1771,1,1771,1,2006,0,0,2,0,1,9,2,5,1,1,1960,336,0,0,21750,3,5,1,0,75.0,4,1,100.0,20,1,0,1,1,2,2,1,1049,4,115000
4,1,930,1,930,1,2006,0,0,2,0,0,6,1,2,1,1,1946,308,0,0,11100,2,16,1,0,0.0,7,1,60.0,20,1,0,1,2,2,1,1,1050,4,84900
7,2,1302,2,1302,1,2007,1302,0,1,0,0,6,1,1,3,1,2007,436,0,0,8993,3,18,1,0,0.0,5,1,73.0,20,1,1302,2,1,3,1,4,1051,4,176485
7,2,1316,2,1316,1,2007,1316,0,1,0,1,6,1,1,3,1,2007,440,0,0,11175,3,1,1,0,0.0,5,1,103.0,20,1,1316,2,1,3,1,4,1052,4,200141
6,2,1977,1,1127,2,1978,816,442,2,850,1,9,2,2,4,1,1964,540,1,0,9500,4,12,1,0,272.0,6,1,100.0,60,1,374,1,1,1,1,1,1053,4,165000
5,1,1526,1,1526,2,2002,1216,383,2,0,1,7,2,2,4,1,1957,364,0,0,8562,4,16,1,116,145.0,6,2,68.0,20,1,833,1,5,2,2,4,1054,4,144500
8,2,1989,2,1091,1,2002,1065,932,1,898,1,7,1,1,1,1,2002,586,1,1,11367,3,1,1,199,210.0,5,1,90.0,60,1,133,1,1,3,1,3,1055,4,255000
6,2,1523,2,1523,1,1976,1193,644,2,0,1,7,2,2,2,1,1976,478,0,0,11361,3,7,1,0,160.0,5,1,104.0,20,1,549,1,1,3,1,1,1056,2,180000
7,2,1364,2,1364,1,2005,1364,659,1,0,1,6,1,1,1,1,2005,484,0,1,7052,2,11,1,192,240.0,5,1,43.0,120,4,705,2,1,1,1,4,1057,2,185850
7,2,1850,2,979,1,1994,973,595,1,871,1,7,1,1,1,1,1994,467,1,0,29959,3,4,1,168,0.0,6,1,43.0,60,1,378,3,3,3,1,1,1058,2,248000
9,3,2184,2,1130,3,2008,1104,936,3,1054,1,10,3,1,1,1,2008,836,1,1,11308,3,11,1,0,154.0,5,1,96.0,60,1,168,2,1,3,1,4,1059,2,335000
6,2,1991,1,1096,2,1950,854,297,2,895,1,7,2,2,4,1,1932,432,1,0,11275,3,3,1,0,480.0,7,2,96.0,50,1,0,2,2,2,1,3,1060,2,220000
8,2,1338,2,1338,1,2001,1338,616,1,0,0,6,1,1,1,1,2001,582,0,1,4920,2,19,1,0,0.0,5,1,41.0,120,4,722,1,1,3,1,3,1061,2,213500
3,3,894,1,894,2,1950,894,0,4,0,0,6,2,2,3,1,1935,1248,0,0,18000,2,14,3,0,0.0,4,1,120.0,30,1,894,1,2,1,1,1,1062,2,81000
5,2,2337,2,1422,2,1950,662,0,2,915,0,10,2,3,3,2,1900,560,0,0,13600,5,8,2,0,0.0,5,1,85.0,190,2,662,1,2,2,1,1,1063,2,90000
6,2,1103,1,1103,2,1980,1103,397,2,0,1,5,1,3,5,1,1925,440,0,0,6000,2,8,2,166,0.0,6,1,50.0,30,1,706,1,2,2,1,1,1064,2,110500
5,2,1154,1,1154,2,1966,1154,740,2,0,1,6,2,2,5,1,1966,480,1,0,11000,3,12,1,0,200.0,6,1,50.0,20,1,184,2,1,1,1,3,1065,2,154000
7,2,2260,2,1306,3,1997,1306,1201,1,954,0,7,1,1,1,1,1996,533,1,1,14000,3,20,1,296,0.0,5,2,80.0,60,1,105,1,1,1,1,2,1066,2,328000
6,2,1571,2,799,1,1994,799,0,1,772,1,7,2,1,3,1,1993,380,1,0,7837,3,18,1,0,0.0,7,1,59.0,60,1,799,2,1,1,1,1,1067,2,178000
6,2,1611,1,798,2,1964,780,674,2,813,0,7,2,2,1,1,1964,442,1,1,9760,4,12,1,328,360.0,6,2,80.0,60,1,0,1,1,1,1,2,1068,2,167900
6,2,2521,2,1291,1,1973,942,837,2,1230,1,10,2,2,2,1,1973,576,1,1,3964,5,15,2,728,0.0,4,1,42.0,160,4,105,1,1,3,1,1,1069,4,151400
5,2,893,1,893,2,2003,845,220,2,0,0,4,1,2,2,1,1949,576,0,0,9600,2,12,1,0,0.0,7,1,60.0,45,1,625,1,2,2,1,1,1070,4,135000
5,1,1048,1,1048,2,1956,1048,586,2,0,0,6,2,2,5,1,1956,286,0,1,10152,3,12,1,0,120.0,5,1,72.0,20,1,462,1,1,2,2,1,1071,4,135000
6,2,1556,1,829,2,1968,727,298,2,727,0,8,2,2,4,1,1968,441,1,0,11700,4,7,1,0,0.0,6,1,78.0,60,1,429,1,1,2,1,1,1072,4,154000
5,1,1456,1,1002,4,1950,810,0,2,454,1,7,2,2,3,1,1948,280,0,1,7585,4,16,1,0,0.0,3,1,50.0,50,1,810,1,2,2,1,3,1073,4,91500
6,2,1426,1,698,2,1977,690,535,2,728,0,6,2,2,5,1,1977,440,1,0,7950,3,16,1,252,140.0,6,1,75.0,60,1,155,2,1,3,2,1,1074,2,159500
7,3,1240,2,1240,1,2006,1240,0,1,0,0,5,1,1,3,1,2006,826,0,0,8556,2,1,1,140,0.0,5,1,74.0,20,1,1240,1,1,1,1,4,1075,2,194000
7,1,1740,1,960,2,1984,800,410,2,780,2,6,2,2,5,1,1940,240,1,0,13125,3,3,1,0,0.0,6,1,75.0,70,1,390,1,1,2,1,1,1076,2,219500
5,2,1466,2,1096,4,1989,796,626,2,370,1,7,1,2,2,1,1936,566,0,0,10800,3,8,1,436,0.0,8,1,60.0,50,1,170,1,1,2,1,1,1077,2,170000
5,1,1096,1,1096,2,1969,1096,75,2,0,0,6,2,2,5,1,1969,299,0,1,15870,3,12,1,240,0.0,5,1,60.0,20,1,230,2,1,3,1,3,1078,2,138800
6,2,848,1,848,1,2004,848,662,1,0,1,3,1,1,1,1,2004,420,0,1,4435,1,1,2,140,169.0,5,1,37.0,120,4,186,1,1,1,1,3,1079,2,155900
5,1,990,1,990,1,1994,990,495,2,0,0,5,2,1,1,1,1994,299,0,0,8775,3,1,1,0,0.0,5,1,65.0,20,1,495,1,1,2,1,1,1080,2,126000
6,2,1258,2,1258,2,2004,1258,656,1,0,0,5,1,2,2,1,1971,528,0,0,11040,3,7,1,55,144.0,7,1,80.0,20,1,602,1,1,1,1,1,1081,2,145000
5,1,1040,1,1040,2,1963,1040,824,2,0,0,5,2,2,2,1,1963,308,1,1,7500,3,10,1,0,0.0,5,1,75.0,20,1,216,1,1,3,1,1,1082,2,133000
7,2,1459,2,1459,1,2002,1459,0,1,0,1,6,1,1,3,1,2002,527,0,0,8749,3,1,1,192,100.0,5,1,70.0,20,1,1459,1,1,1,1,1,1083,2,192000
6,1,1251,1,1251,2,1964,1251,553,2,0,2,6,2,2,5,1,1964,461,0,1,8800,3,12,1,0,425.0,6,1,80.0,20,1,698,1,1,1,2,1,1084,2,160000
6,2,1498,2,691,1,1996,691,592,2,807,1,6,2,1,2,1,1995,409,1,0,13031,3,18,1,315,0.0,5,1,80.0,60,1,99,3,1,3,1,1,1085,2,187500
6,2,996,1,996,1,1992,936,747,2,0,0,5,1,1,1,1,1992,564,0,1,9069,2,13,1,120,0.0,6,1,73.0,85,1,189,1,1,2,1,4,1086,2,147000
4,1,1092,1,546,2,1973,546,334,2,546,0,6,2,2,5,1,1973,286,1,0,1974,3,15,2,120,0.0,5,1,73.0,160,4,212,1,1,1,1,1,1087,2,83500
8,3,1953,2,1082,1,2006,1082,0,1,871,1,9,1,1,3,1,2005,1043,1,0,10574,3,6,4,160,0.0,5,1,85.0,60,1,1082,1,1,1,1,3,1088,2,252000
7,2,1709,2,970,1,2004,970,0,1,739,0,7,1,1,3,1,2004,380,0,0,2522,3,16,2,0,50.0,5,1,24.0,160,5,970,1,2,2,1,1,1089,2,137500
8,2,1247,1,1247,1,2005,1247,1039,1,0,1,4,1,1,1,1,2005,550,1,1,3316,1,6,4,0,0.0,5,1,37.0,120,4,208,2,1,3,1,1,1090,2,197000
3,2,1040,2,1040,1,1950,0,0,2,0,0,6,2,5,1,2,1950,400,0,0,8544,2,12,1,0,0.0,4,1,60.0,90,3,0,1,2,2,1,1,1091,2,92900
7,2,1252,2,624,1,2000,600,510,1,628,0,4,1,1,5,1,1999,462,1,1,2160,2,6,4,0,212.0,5,1,24.0,160,5,90,1,2,2,1,1,1092,2,160000
6,2,1694,2,1390,2,1950,1181,423,2,304,1,7,2,1,4,1,1925,576,0,0,8400,4,24,1,342,0.0,5,1,60.0,50,1,758,1,2,2,1,1,1093,2,136500
5,2,1200,1,1200,2,1998,864,661,2,0,0,6,1,2,1,1,1965,884,1,1,9230,1,12,1,0,166.0,8,1,71.0,20,1,203,1,2,2,2,3,1094,2,146000
5,1,936,1,936,2,2000,936,248,2,0,0,4,2,2,5,1,1956,308,0,1,5868,2,12,1,0,0.0,7,1,74.0,20,1,448,1,1,3,1,1,1095,2,129000
6,2,1314,2,1314,1,2006,1314,24,1,0,1,6,1,1,1,1,2006,440,0,0,9317,3,1,1,0,0.0,5,1,78.0,20,1,1290,2,1,1,1,1,1096,2,176432
6,0,1355,1,773,2,2006,684,0,2,582,0,7,1,1,3,1,1914,0,1,0,6882,3,14,2,136,0.0,7,1,60.0,70,1,684,1,1,1,1,1,1097,2,127000
8,2,1088,1,1088,1,1986,1074,0,1,0,0,5,1,2,3,1,1986,461,1,0,3696,2,19,1,0,0.0,5,1,60.0,120,4,1074,1,1,1,1,1,1098,2,170000
4,1,1324,1,757,2,1950,672,672,2,567,0,6,2,3,5,1,1936,240,0,0,6000,3,9,2,0,0.0,6,1,50.0,50,1,0,1,2,2,1,1,1099,2,128000
7,2,1601,2,1601,1,1978,1271,704,2,0,1,7,2,2,2,1,1978,478,0,0,11880,3,7,1,0,206.0,5,1,82.0,20,1,567,2,1,1,1,1,1100,2,157000
2,1,438,1,438,2,1950,290,290,2,0,0,3,4,2,4,2,1920,246,0,0,8400,1,24,1,0,0.0,5,1,60.0,30,1,0,1,2,2,1,1,1101,2,60000
5,1,950,1,950,2,1971,950,412,2,0,0,5,2,2,5,1,1971,280,0,0,9758,3,12,1,0,0.0,5,1,61.0,20,1,251,2,2,2,1,1,1102,2,119500
5,1,1134,1,1134,2,2002,1010,588,2,0,0,6,2,2,4,1,1960,254,0,0,7000,2,12,1,0,45.0,7,1,70.0,20,1,422,1,1,1,1,1,1103,5,135000
6,2,1194,1,1194,2,1959,655,655,2,0,1,6,2,2,2,1,1959,539,0,0,8910,3,12,1,0,0.0,6,1,79.0,20,1,0,1,3,3,2,3,1104,5,159500
5,2,1302,2,630,2,1970,630,0,2,672,0,6,2,2,3,1,1970,440,1,0,2016,3,23,2,0,304.0,5,1,24.0,160,4,630,1,2,2,1,1,1105,5,106000
8,2,2622,2,1500,3,1995,1463,1032,1,1122,2,9,1,1,1,1,1994,712,1,1,12256,3,4,1,186,362.0,5,1,98.0,60,1,431,2,1,1,1,4,1106,5,325000
7,2,1442,2,1442,1,1991,910,738,1,0,1,6,1,1,1,1,1990,719,0,1,10357,3,13,1,0,0.0,5,1,114.0,20,1,172,2,1,3,2,3,1107,5,179900
7,2,2021,2,887,3,2006,868,0,1,1134,1,9,1,1,3,1,2006,422,1,0,23257,3,18,1,0,0.0,5,1,168.0,60,1,868,4,3,1,1,1,1108,5,274725
6,2,1690,2,948,1,2000,924,0,2,742,1,7,2,1,3,1,2000,463,1,0,8063,3,18,1,100,0.0,5,1,168.0,60,1,924,1,1,1,1,1,1109,5,181000
8,3,1836,2,1836,3,2005,1836,1039,1,0,1,7,1,1,1,1,2004,862,0,1,11362,3,11,1,125,42.0,5,1,107.0,20,1,797,2,1,3,1,3,1110,5,280000
6,2,1658,2,773,1,1996,773,219,2,885,1,8,2,1,1,1,1995,431,1,1,8000,3,18,1,224,0.0,5,1,107.0,60,1,554,1,1,3,1,1,1111,5,188000
7,2,1964,2,1098,2,1976,803,403,2,866,1,8,2,2,2,1,1976,483,1,0,10480,4,7,1,0,660.0,6,1,80.0,60,1,400,1,1,1,2,1,1112,5,205000
5,1,816,1,816,2,1957,816,708,2,0,0,5,2,2,1,1,1957,308,0,1,7100,2,12,1,0,0.0,7,1,73.0,20,1,108,2,2,2,1,1,1113,5,129900
5,1,1008,1,1008,2,2006,1008,643,2,0,0,6,1,2,5,1,1953,240,0,1,8923,2,12,1,0,0.0,7,1,66.0,20,1,365,1,1,2,1,1,1114,5,134500
5,1,833,1,833,2,2000,833,415,2,0,0,4,1,2,4,1,1954,326,0,0,5400,2,8,1,0,0.0,7,1,90.0,20,1,418,1,2,2,1,1,1115,2,117000
8,3,1734,2,1734,3,2007,1734,1004,1,0,1,7,3,1,1,1,2007,928,0,1,12085,3,11,1,0,328.0,5,1,93.0,20,1,730,1,1,1,2,1,1116,2,318000
8,2,1419,2,779,1,2002,408,353,1,640,1,7,1,1,1,1,2002,527,1,1,7750,3,18,1,120,0.0,5,1,93.0,80,1,55,1,3,3,2,1,1117,2,184100
5,2,894,1,894,2,2003,894,702,2,0,0,5,1,2,5,1,1967,450,0,1,9764,3,10,1,0,0.0,7,1,57.0,20,1,192,2,1,1,1,1,1118,2,130000
5,1,1601,1,1021,2,1987,533,0,2,580,0,6,2,2,3,1,1958,300,0,0,13825,3,10,1,280,0.0,6,1,85.0,80,1,533,1,3,1,1,1,1119,2,140000
5,1,1040,1,1040,2,1959,1040,369,2,0,0,6,2,2,6,1,1959,286,0,0,7560,3,12,1,140,0.0,5,1,70.0,20,1,671,1,1,1,1,1,1120,3,133700
6,1,1012,1,1012,2,1950,1012,0,2,0,1,6,2,3,3,1,1920,308,0,0,8263,2,14,2,0,0.0,5,2,59.0,30,1,1012,1,2,2,1,1,1121,2,118400
7,3,1552,2,1552,1,2006,1552,24,1,0,0,7,1,1,1,1,2005,782,0,0,10084,3,1,1,144,196.0,5,1,84.0,20,1,1528,1,1,1,1,4,1122,2,212900
4,1,960,1,960,2,1956,672,0,2,0,0,5,2,2,3,1,1956,288,0,0,8926,3,16,1,64,0.0,3,1,84.0,20,1,672,2,5,2,1,1,1123,2,112000
5,0,698,1,698,2,2008,698,0,2,0,0,4,2,2,3,1,1947,0,0,0,9405,2,16,1,0,0.0,9,1,50.0,20,1,698,1,5,2,2,1,1124,2,118000
7,2,1482,2,812,1,1992,384,0,2,670,1,7,1,1,3,1,1992,392,1,0,9125,3,18,1,100,170.0,5,1,50.0,80,1,384,2,1,3,1,1,1125,2,163900
4,2,1005,1,1005,2,1955,1005,0,2,0,1,5,4,2,3,1,1955,672,0,0,10434,2,12,1,0,0.0,5,1,60.0,20,1,1005,1,2,2,1,1,1126,2,115000
7,3,1555,2,1555,1,2007,1373,0,1,0,1,7,1,1,3,1,2007,660,0,0,3684,2,22,1,143,130.0,5,1,53.0,120,4,1373,1,1,3,2,1,1127,2,174000
7,3,1530,2,1530,1,2004,1530,1300,1,0,1,7,1,1,1,1,2004,630,0,1,14572,3,18,1,144,0.0,5,1,182.0,20,1,230,4,1,3,2,4,1128,2,259000
7,2,1959,2,847,1,2005,847,0,1,1112,1,8,1,1,3,1,2004,434,1,0,11796,4,18,1,100,0.0,5,1,59.0,60,1,847,2,3,3,1,4,1129,2,215000
5,2,936,1,936,1,1980,936,936,2,0,0,4,2,2,1,1,1980,672,0,1,7200,2,8,2,49,180.0,5,1,60.0,90,3,0,1,2,2,1,2,1130,2,140000
4,2,1981,2,1328,2,1950,1122,622,2,653,2,7,1,3,5,1,1928,576,0,1,7804,4,24,1,431,0.0,3,1,65.0,50,1,500,1,2,2,1,1,1131,2,135000
5,0,974,1,974,1,1992,974,212,2,0,0,5,2,1,5,1,1991,0,0,0,10712,3,5,1,0,0.0,5,1,63.0,20,1,762,1,2,2,1,3,1132,2,93500
6,1,2210,2,1178,2,1950,1008,0,2,1032,0,8,4,3,3,1,1880,205,0,0,9900,5,8,2,0,0.0,4,1,90.0,70,1,1008,1,2,2,1,3,1133,2,117500
8,2,2020,2,1142,1,1995,1128,584,1,878,1,8,1,1,1,1,1995,466,1,0,9828,3,13,1,0,0.0,5,1,80.0,60,1,544,2,1,1,1,1,1134,2,239500
6,2,1600,2,916,1,1997,916,0,2,684,1,7,2,1,3,1,1997,460,1,0,8773,3,18,1,100,0.0,5,1,57.0,60,1,916,2,1,3,1,4,1135,2,169000
6,1,986,1,986,2,1950,960,0,2,0,1,5,2,3,3,2,1926,180,0,0,6180,2,9,2,0,0.0,5,1,60.0,30,1,960,1,2,2,1,1,1136,2,102000
6,1,1252,1,1032,2,1950,1032,280,2,220,0,6,2,2,5,1,1950,288,0,0,9600,3,12,1,0,0.0,5,1,80.0,50,1,752,1,1,2,1,1,1137,2,119000
5,0,1020,1,780,2,1996,780,0,2,240,0,6,2,2,3,2,1875,0,0,0,6342,2,10,1,0,0.0,8,1,54.0,50,1,780,1,1,2,1,1,1138,2,94000
6,2,1567,2,1567,2,1977,1567,1567,2,0,2,5,1,1,2,1,1977,714,0,1,9819,2,5,1,264,0.0,5,2,54.0,20,1,0,2,1,1,1,2,1139,2,196000
5,2,1167,1,1167,2,1950,915,645,2,0,1,6,2,3,5,1,1920,495,0,0,8731,3,9,1,0,0.0,5,1,98.0,30,1,270,2,2,2,1,1,1140,2,144000
5,2,952,1,952,2,1951,952,852,2,0,0,4,2,2,2,1,1951,840,0,1,7350,2,12,1,0,0.0,7,1,60.0,20,1,100,1,2,2,1,3,1141,2,139000
5,2,1868,2,1088,2,1976,780,381,2,780,1,9,1,2,2,1,1976,484,1,1,10304,4,7,1,448,44.0,7,1,60.0,60,1,399,2,1,2,1,1,1142,2,197500
8,3,2828,3,1466,3,2007,1466,1150,1,1362,1,11,1,1,1,1,2006,1052,0,1,9965,4,1,1,125,340.0,5,1,77.0,60,1,316,1,3,1,2,2,1143,2,424870
5,0,1006,1,1006,2,1959,1006,288,2,0,0,5,2,2,1,1,1959,0,0,0,9000,3,10,1,0,0.0,3,1,77.0,20,1,718,1,3,1,1,1,1144,2,80000
4,1,924,1,672,1,1950,672,348,2,252,0,5,4,3,5,2,1941,280,0,1,12180,2,16,1,0,0.0,4,1,60.0,190,2,324,1,2,2,1,1,1145,2,80000
5,1,1576,1,1042,2,1950,1042,0,2,534,1,8,2,3,3,1,1928,225,0,0,6240,3,9,2,0,0.0,6,1,52.0,50,1,1042,1,2,2,1,1,1146,2,149000
6,2,1298,2,1298,1,1985,1298,1258,1,0,1,5,1,2,1,1,1985,403,0,1,11200,3,13,1,165,85.0,5,1,52.0,20,1,40,1,1,2,1,1,1147,2,180000
7,1,1564,1,860,2,1950,704,275,2,704,1,7,4,2,4,1,1941,234,1,0,12000,3,3,1,0,0.0,7,1,75.0,70,1,429,1,1,2,1,1,1148,2,174500
7,1,1111,1,572,2,1950,572,0,2,539,1,5,2,1,3,1,1926,288,0,0,5700,2,8,2,0,0.0,7,1,75.0,50,1,572,1,2,2,1,1,1149,2,116900
7,2,1482,1,832,2,1988,650,624,2,650,0,7,2,1,2,1,1920,324,0,0,9000,3,8,2,0,0.0,9,1,50.0,70,1,26,1,2,2,2,1,1150,2,143000
6,1,932,1,932,2,1950,932,0,2,0,1,4,1,2,3,1,1950,306,0,0,8280,2,12,1,0,0.0,5,1,57.0,20,1,932,2,1,2,1,1,1151,4,124000
5,2,1466,1,1466,2,1959,1466,176,2,0,2,6,4,2,5,1,1959,528,1,0,17755,3,16,1,0,132.0,4,1,134.0,20,1,1290,1,1,3,1,1,1152,4,149900
6,2,1811,1,1811,2,2004,1073,296,2,0,1,6,3,1,2,1,1956,470,0,0,14115,2,3,1,0,0.0,7,1,90.0,20,1,230,2,1,3,1,1,1153,4,230000
6,1,816,1,816,2,2007,816,538,1,0,0,5,2,3,2,1,1930,432,0,0,5890,2,14,2,0,0.0,8,1,90.0,30,1,278,1,2,2,1,4,1154,4,120500
7,2,1820,1,902,2,1988,864,454,2,918,2,8,1,2,2,1,1965,492,2,0,13700,4,12,1,60,288.0,6,1,90.0,60,1,410,2,1,2,1,2,1155,4,201800
5,2,1437,2,1437,1,2004,1437,1157,1,0,1,6,1,2,2,1,1976,528,0,1,10768,3,2,1,0,0.0,8,1,90.0,20,1,280,2,1,1,1,2,1156,4,218000
5,2,1265,2,1265,2,1999,1219,633,2,0,1,6,1,1,2,1,1965,502,0,0,9350,3,12,1,0,0.0,8,1,85.0,80,1,586,1,1,1,1,2,1157,2,179900
7,2,1314,2,1314,1,2008,1314,904,1,0,1,6,1,1,1,1,2007,626,0,1,5001,2,11,1,172,166.0,5,1,34.0,120,5,410,2,1,1,1,1,1158,2,230000
8,3,1580,2,1580,1,2008,1580,0,1,0,0,7,1,1,3,1,2007,830,0,0,11932,3,6,1,0,186.0,5,1,92.0,20,1,1580,1,1,1,1,1,1159,2,235128
6,2,1876,2,943,2,1974,901,442,1,933,1,8,1,2,2,1,1974,540,1,0,9120,4,7,1,0,270.0,6,1,76.0,60,1,459,1,1,1,2,1,1160,2,185000
6,2,1456,2,855,1,1978,855,311,2,601,1,7,2,2,2,1,1978,440,1,0,2280,3,21,1,26,0.0,5,1,24.0,160,5,544,1,1,2,1,1,1161,2,146000
6,2,1640,1,1640,2,2006,1296,728,1,0,1,7,1,2,5,1,1954,924,0,1,14778,3,3,1,108,72.0,7,1,24.0,20,1,568,2,2,2,2,1,1162,2,224000
5,2,894,1,894,1,1968,894,492,2,0,1,5,2,2,5,1,1968,450,0,0,8724,3,10,1,0,0.0,5,1,109.0,20,1,402,1,1,3,1,1,1163,2,129000
4,2,1258,0,1258,1,1969,1198,1198,2,0,0,6,2,2,1,1,1969,400,2,2,12900,0,10,1,120,0.0,4,1,60.0,90,3,0,1,4,2,1,4,1164,2,108959
5,2,1432,1,1432,1,1978,1360,680,2,0,1,5,1,1,2,1,1978,588,1,1,16157,2,2,1,168,0.0,7,1,60.0,80,1,289,2,1,2,1,2,1165,2,194000
7,2,1502,2,1502,1,2009,1502,0,1,0,0,7,1,1,3,1,2009,644,0,0,9541,3,11,1,0,268.0,5,1,79.0,20,1,1502,2,1,1,1,1,1166,2,233170
8,3,1694,2,1694,1,2008,1694,0,1,0,0,7,1,1,3,1,2008,776,0,0,10475,3,1,1,160,72.0,5,1,64.0,20,1,1694,2,1,1,1,4,1167,2,245350
6,2,1671,2,959,1,2000,959,786,2,712,1,7,2,1,1,1,2000,472,1,1,10852,3,18,1,0,0.0,5,1,58.0,60,1,173,2,1,3,1,1,1168,2,173000
6,2,2108,2,1236,2,1986,1127,626,2,872,2,7,1,2,4,1,1935,540,0,0,13728,4,16,1,0,0.0,7,1,120.0,70,1,501,1,5,2,2,1,1169,2,235000
10,3,3627,3,1831,3,1996,1930,1387,1,1796,1,10,1,1,1,1,1995,807,1,1,35760,4,4,1,361,1378.0,5,1,118.0,60,1,543,2,1,3,2,2,1170,2,625000
6,1,1118,1,1118,2,1977,1096,522,2,0,1,6,2,2,2,1,1977,358,0,1,9880,3,5,1,203,0.0,6,1,76.0,80,1,574,1,1,3,1,4,1171,4,171000
6,2,1261,1,1261,2,1958,1261,662,2,0,1,6,2,2,2,1,1958,433,0,1,9120,3,12,1,0,0.0,6,1,76.0,20,1,599,1,1,1,2,1,1172,4,163000
7,2,1250,2,625,1,2007,625,0,1,625,0,5,1,1,3,1,2006,625,1,0,4017,2,6,4,0,0.0,5,1,35.0,160,4,625,2,2,3,1,1,1173,4,171900
5,0,3086,3,1636,2,1994,1598,152,2,971,1,12,3,2,4,1,1946,0,0,0,18030,3,20,1,122,0.0,6,1,138.0,50,1,977,2,2,3,1,1,1174,2,200500
6,2,2345,2,1170,1,1950,952,503,2,1175,1,9,2,3,4,1,1932,360,1,0,16560,4,3,1,0,0.0,8,1,80.0,70,1,449,2,2,2,1,1,1175,2,239000
8,2,2872,2,2129,1,2000,1683,700,1,743,1,9,1,1,1,1,1992,541,1,0,10678,4,4,1,0,337.0,5,1,85.0,50,1,983,1,1,3,2,1,1176,2,285000
5,1,923,1,923,2,1985,876,658,2,0,0,5,2,2,2,1,1984,264,0,1,6951,3,5,1,362,0.0,5,1,37.0,20,1,218,2,1,2,1,1,1177,2,119500
6,1,1224,1,818,2,2004,818,468,2,406,0,5,2,2,4,1,1926,210,0,0,3950,3,8,2,0,0.0,8,1,37.0,50,1,350,1,2,2,1,1,1178,2,115000
5,1,1343,1,820,2,1950,731,0,2,523,1,7,2,3,3,1,1921,186,1,0,7681,3,3,1,192,0.0,6,1,54.0,50,1,731,2,2,2,1,1,1179,2,154900
5,0,1124,1,1124,2,1954,0,0,2,0,1,5,2,5,3,1,1954,0,0,0,8335,3,16,1,0,0.0,5,1,77.0,20,1,0,1,2,2,1,1,1180,2,93000
7,2,2514,2,1298,1,1991,1216,1216,2,1216,0,8,2,4,6,1,1990,693,1,0,11170,4,17,1,0,0.0,5,1,77.0,60,1,0,3,1,3,1,1,1181,4,250000
